id,nom_aliment,colonne,ancienne_valeur,nouvelle_valeur,unité,source_principale,source_secondaire,justification,niveau_de_confiance,date
12059,"Brocciu ou brucciu corse, fromage à base de lactosérum de brebis et/ou de chèvre non affiné",Beta-Carotène_µg_100g,,33.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, ricotta, whole milk",,Brocciu corse (fromage de lactosérum non affiné) ; proxy ricotta (même principe de fabrication à base de petit-lait).,Moyen,2026-08-04
12071,Brousse (fromage de brebis frais au lactosérum),Vitamine_E_mg_100g,,0.11,mg,"USDA FoodData Central (SR Legacy) — Cheese, ricotta, whole milk",,Brousse (fromage de brebis frais au lactosérum) ; même proxy ricotta.,Moyen,2026-08-04
12071,Brousse (fromage de brebis frais au lactosérum),Vitamine_B9_µg_100g,,4.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, ricotta, whole milk",,Brousse (fromage de brebis frais au lactosérum) ; même proxy ricotta.,Moyen,2026-08-04
12072,Burrata,Vitamine_E_mg_100g,,0.19,mg,"USDA FoodData Central (SR Legacy) — Cheese, mozzarella, whole milk",,Burrata (mozzarella fraîche fourrée de crème) ; proxy mozzarella au lait entier (cœur crémeux non distingué par l'USDA).,Moyen,2026-08-04
12072,Burrata,Vitamine_B9_µg_100g,,7.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, mozzarella, whole milk",,Burrata (mozzarella fraîche fourrée de crème) ; proxy mozzarella au lait entier (cœur crémeux non distingué par l'USDA).,Moyen,2026-08-04
12006,Camembert au lait cru ou thermisé,Vitamine_E_mg_100g,,0.21,mg,"USDA FoodData Central (SR Legacy) — Cheese, camembert",,Correspondance exacte : camembert au lait cru/thermisé.,Élevé,2026-08-04
12007,Camembert au lait pasteurisé,Vitamine_E_mg_100g,,0.21,mg,"USDA FoodData Central (SR Legacy) — Cheese, camembert",,Correspondance exacte : camembert au lait pasteurisé.,Élevé,2026-08-04
12007,Camembert au lait pasteurisé,Vitamine_B9_µg_100g,,62.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, camembert",,Correspondance exacte : camembert au lait pasteurisé.,Élevé,2026-08-04
12001,"Camembert, sans précision sur le type de lait (pasteurisé ou cru)",Vitamine_E_mg_100g,,0.21,mg,"USDA FoodData Central (SR Legacy) — Cheese, camembert",,"Correspondance exacte : camembert, sans précision.",Élevé,2026-08-04
12001,"Camembert, sans précision sur le type de lait (pasteurisé ou cru)",Beta-Carotène_µg_100g,,12.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, camembert",,"Correspondance exacte : camembert, sans précision.",Élevé,2026-08-04
12724,Cantal,Vitamine_E_mg_100g,,0.78,mg,"USDA FoodData Central (SR Legacy) — Cheese, cheddar, sharp, sliced",,Cantal (pâte pressée non cuite) ; proxy cheddar (texture et affinage les plus proches chez l'USDA).,Moyen,2026-08-04
12724,Cantal,Vitamine_K1_µg_100g,,2.4,µg,"USDA FoodData Central (SR Legacy) — Cheese, cheddar, sharp, sliced",,Cantal (pâte pressée non cuite) ; proxy cheddar (texture et affinage les plus proches chez l'USDA).,Moyen,2026-08-04
12724,Cantal,Vitamine_B9_µg_100g,,27.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cheddar, sharp, sliced",,Cantal (pâte pressée non cuite) ; proxy cheddar (texture et affinage les plus proches chez l'USDA).,Moyen,2026-08-04
12724,Cantal,Vitamine_D_µg_100g,,1.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cheddar, sharp, sliced",,Cantal (pâte pressée non cuite) ; proxy cheddar (texture et affinage les plus proches chez l'USDA).,Moyen,2026-08-04
12724,Cantal,Vitamine_B12_µg_100g,,0.88,µg,"USDA FoodData Central (SR Legacy) — Cheese, cheddar, sharp, sliced",,Cantal (pâte pressée non cuite) ; proxy cheddar (texture et affinage les plus proches chez l'USDA).,Moyen,2026-08-04
12724,Cantal,Sélénium_µg_100g,,28.3,µg,"USDA FoodData Central (SR Legacy) — Cheese, cheddar, sharp, sliced",,Cantal (pâte pressée non cuite) ; proxy cheddar (texture et affinage les plus proches chez l'USDA).,Moyen,2026-08-04
12724,Cantal,Beta-Carotène_µg_100g,,85.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cheddar, sharp, sliced",,Cantal (pâte pressée non cuite) ; proxy cheddar (texture et affinage les plus proches chez l'USDA).,Moyen,2026-08-04
12722,Cantal entre-deux,Vitamine_E_mg_100g,,0.78,mg,"USDA FoodData Central (SR Legacy) — Cheese, cheddar, sharp, sliced",,Cantal entre-deux ; même proxy.,Moyen,2026-08-04
12722,Cantal entre-deux,Vitamine_K1_µg_100g,,2.4,µg,"USDA FoodData Central (SR Legacy) — Cheese, cheddar, sharp, sliced",,Cantal entre-deux ; même proxy.,Moyen,2026-08-04
12722,Cantal entre-deux,Vitamine_B9_µg_100g,,27.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cheddar, sharp, sliced",,Cantal entre-deux ; même proxy.,Moyen,2026-08-04
12722,Cantal entre-deux,Vitamine_D_µg_100g,,1.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cheddar, sharp, sliced",,Cantal entre-deux ; même proxy.,Moyen,2026-08-04
12722,Cantal entre-deux,Vitamine_B12_µg_100g,,0.88,µg,"USDA FoodData Central (SR Legacy) — Cheese, cheddar, sharp, sliced",,Cantal entre-deux ; même proxy.,Moyen,2026-08-04
12722,Cantal entre-deux,Sélénium_µg_100g,,28.3,µg,"USDA FoodData Central (SR Legacy) — Cheese, cheddar, sharp, sliced",,Cantal entre-deux ; même proxy.,Moyen,2026-08-04
12722,Cantal entre-deux,Beta-Carotène_µg_100g,,85.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cheddar, sharp, sliced",,Cantal entre-deux ; même proxy.,Moyen,2026-08-04
12109,Cantal jeune,Vitamine_E_mg_100g,,0.78,mg,"USDA FoodData Central (SR Legacy) — Cheese, cheddar, sharp, sliced",,Cantal jeune ; même proxy.,Moyen,2026-08-04
12109,Cantal jeune,Vitamine_B9_µg_100g,,27.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cheddar, sharp, sliced",,Cantal jeune ; même proxy.,Moyen,2026-08-04
12025,Carré de l'Est,Vitamine_E_mg_100g,,0.26,mg,"USDA FoodData Central (SR Legacy) — Cheese, muenster",,Carré de l'Est (pâte molle croûte lavée) ; proxy muenster (pâte molle américaine la plus proche).,Moyen,2026-08-04
12025,Carré de l'Est,Vitamine_K1_µg_100g,,2.5,µg,"USDA FoodData Central (SR Legacy) — Cheese, muenster",,Carré de l'Est (pâte molle croûte lavée) ; proxy muenster (pâte molle américaine la plus proche).,Moyen,2026-08-04
12025,Carré de l'Est,Vitamine_B9_µg_100g,,12.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, muenster",,Carré de l'Est (pâte molle croûte lavée) ; proxy muenster (pâte molle américaine la plus proche).,Moyen,2026-08-04
12025,Carré de l'Est,Vitamine_D_µg_100g,,0.6,µg,"USDA FoodData Central (SR Legacy) — Cheese, muenster",,Carré de l'Est (pâte molle croûte lavée) ; proxy muenster (pâte molle américaine la plus proche).,Moyen,2026-08-04
12025,Carré de l'Est,Vitamine_B12_µg_100g,,1.47,µg,"USDA FoodData Central (SR Legacy) — Cheese, muenster",,Carré de l'Est (pâte molle croûte lavée) ; proxy muenster (pâte molle américaine la plus proche).,Moyen,2026-08-04
12025,Carré de l'Est,Beta-Carotène_µg_100g,,13.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, muenster",,Carré de l'Est (pâte molle croûte lavée) ; proxy muenster (pâte molle américaine la plus proche).,Moyen,2026-08-04
12830,Chabichou (fromage de chèvre),Vitamine_E_mg_100g,,0.18,mg,"USDA FoodData Central (SR Legacy) — Cheese, goat, soft type",,"Correspondance exacte : chabichou, fromage de chèvre à pâte molle.",Élevé,2026-08-04
12830,Chabichou (fromage de chèvre),Vitamine_K1_µg_100g,,1.8,µg,"USDA FoodData Central (SR Legacy) — Cheese, goat, soft type",,"Correspondance exacte : chabichou, fromage de chèvre à pâte molle.",Élevé,2026-08-04
12830,Chabichou (fromage de chèvre),Vitamine_B12_µg_100g,,0.19,µg,"USDA FoodData Central (SR Legacy) — Cheese, goat, soft type",,"Correspondance exacte : chabichou, fromage de chèvre à pâte molle.",Élevé,2026-08-04
12028,Chaource,Vitamine_E_mg_100g,,0.26,mg,"USDA FoodData Central (SR Legacy) — Cheese, muenster",,Chaource (pâte molle croûte fleurie/lavée crémeuse) ; proxy muenster.,Moyen,2026-08-04
12726,Cheddar,Vitamine_E_mg_100g,,0.78,mg,"USDA FoodData Central (SR Legacy) — Cheese, cheddar, sharp, sliced",,Correspondance exacte : cheddar.,Élevé,2026-08-04
12726,Cheddar,Vitamine_B9_µg_100g,,27.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cheddar, sharp, sliced",,Correspondance exacte : cheddar.,Élevé,2026-08-04
12846,Chevrot (fromage de chèvre),Vitamine_E_mg_100g,,0.18,mg,"USDA FoodData Central (SR Legacy) — Cheese, goat, soft type",,Chevrot (petit fromage de chèvre à pâte molle) ; proxy fromage de chèvre pâte molle.,Moyen,2026-08-04
12846,Chevrot (fromage de chèvre),Vitamine_K1_µg_100g,,1.8,µg,"USDA FoodData Central (SR Legacy) — Cheese, goat, soft type",,Chevrot (petit fromage de chèvre à pâte molle) ; proxy fromage de chèvre pâte molle.,Moyen,2026-08-04
12846,Chevrot (fromage de chèvre),Vitamine_B12_µg_100g,,0.19,µg,"USDA FoodData Central (SR Legacy) — Cheese, goat, soft type",,Chevrot (petit fromage de chèvre à pâte molle) ; proxy fromage de chèvre pâte molle.,Moyen,2026-08-04
12846,Chevrot (fromage de chèvre),Beta-Carotène_µg_100g,,54.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, goat, soft type",,Chevrot (petit fromage de chèvre à pâte molle) ; proxy fromage de chèvre pâte molle.,Moyen,2026-08-04
12311,Crème de camembert,Vitamine_E_mg_100g,,0.86,mg,"USDA FoodData Central (SR Legacy) — Cheese, cream",,Crème de camembert (fromage fondu crémeux) ; proxy cream cheese.,Moyen,2026-08-04
12311,Crème de camembert,Vitamine_K1_µg_100g,,2.1,µg,"USDA FoodData Central (SR Legacy) — Cheese, cream",,Crème de camembert (fromage fondu crémeux) ; proxy cream cheese.,Moyen,2026-08-04
12311,Crème de camembert,Vitamine_B9_µg_100g,,9.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cream",,Crème de camembert (fromage fondu crémeux) ; proxy cream cheese.,Moyen,2026-08-04
12311,Crème de camembert,Vitamine_D_µg_100g,,0.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cream",,Crème de camembert (fromage fondu crémeux) ; proxy cream cheese.,Moyen,2026-08-04
12311,Crème de camembert,Vitamine_B12_µg_100g,,0.22,µg,"USDA FoodData Central (SR Legacy) — Cheese, cream",,Crème de camembert (fromage fondu crémeux) ; proxy cream cheese.,Moyen,2026-08-04
12311,Crème de camembert,Sélénium_µg_100g,,8.6,µg,"USDA FoodData Central (SR Legacy) — Cheese, cream",,Crème de camembert (fromage fondu crémeux) ; proxy cream cheese.,Moyen,2026-08-04
12311,Crème de camembert,Beta-Carotène_µg_100g,,59.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, cream",,Crème de camembert (fromage fondu crémeux) ; proxy cream cheese.,Moyen,2026-08-04
12834,Crottin de Chavignol (fromage de chèvre),Vitamine_E_mg_100g,,0.18,mg,"USDA FoodData Central (SR Legacy) — Cheese, goat, soft type",,"Correspondance exacte : crottin de Chavignol, fromage de chèvre pâte molle.",Élevé,2026-08-04
12834,Crottin de Chavignol (fromage de chèvre),Vitamine_K1_µg_100g,,1.8,µg,"USDA FoodData Central (SR Legacy) — Cheese, goat, soft type",,"Correspondance exacte : crottin de Chavignol, fromage de chèvre pâte molle.",Élevé,2026-08-04
12834,Crottin de Chavignol (fromage de chèvre),Vitamine_B12_µg_100g,,0.19,µg,"USDA FoodData Central (SR Legacy) — Cheese, goat, soft type",,"Correspondance exacte : crottin de Chavignol, fromage de chèvre pâte molle.",Élevé,2026-08-04
12834,Crottin de Chavignol (fromage de chèvre),Beta-Carotène_µg_100g,,54.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, goat, soft type",,"Correspondance exacte : crottin de Chavignol, fromage de chèvre pâte molle.",Élevé,2026-08-04
12832,"Crottin de chèvre, au lait cru",Vitamine_E_mg_100g,,0.18,mg,"USDA FoodData Central (SR Legacy) — Cheese, goat, soft type",,Correspondance exacte : crottin de chèvre au lait cru.,Élevé,2026-08-04
12832,"Crottin de chèvre, au lait cru",Vitamine_K1_µg_100g,,1.8,µg,"USDA FoodData Central (SR Legacy) — Cheese, goat, soft type",,Correspondance exacte : crottin de chèvre au lait cru.,Élevé,2026-08-04
12832,"Crottin de chèvre, au lait cru",Vitamine_B12_µg_100g,,0.19,µg,"USDA FoodData Central (SR Legacy) — Cheese, goat, soft type",,Correspondance exacte : crottin de chèvre au lait cru.,Élevé,2026-08-04
12832,"Crottin de chèvre, au lait cru",Beta-Carotène_µg_100g,,54.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, goat, soft type",,Correspondance exacte : crottin de chèvre au lait cru.,Élevé,2026-08-04
12833,"Crottin de chèvre, sans précision sur le type de lait - pasteurisé ou cru -",Vitamine_E_mg_100g,,0.18,mg,"USDA FoodData Central (SR Legacy) — Cheese, goat, soft type",,"Correspondance exacte : crottin de chèvre, sans précision.",Élevé,2026-08-04
12833,"Crottin de chèvre, sans précision sur le type de lait - pasteurisé ou cru -",Vitamine_K1_µg_100g,,1.8,µg,"USDA FoodData Central (SR Legacy) — Cheese, goat, soft type",,"Correspondance exacte : crottin de chèvre, sans précision.",Élevé,2026-08-04
12833,"Crottin de chèvre, sans précision sur le type de lait - pasteurisé ou cru -",Beta-Carotène_µg_100g,,54.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, goat, soft type",,"Correspondance exacte : crottin de chèvre, sans précision.",Élevé,2026-08-04
12729,Edam,Vitamine_E_mg_100g,,0.24,mg,"USDA FoodData Central (SR Legacy) — Cheese, edam",,Correspondance exacte : edam.,Élevé,2026-08-04
12099,Emmental de Savoie ou emmenthal de Savoie,Vitamine_E_mg_100g,,0.6,mg,"USDA FoodData Central (SR Legacy) — Cheese, swiss",,"Emmental de Savoie ; proxy ""swiss cheese"" (l'emmental est le fromage à trous par excellence, catégorie ""swiss"" chez l'USDA).",Moyen,2026-08-04
12099,Emmental de Savoie ou emmenthal de Savoie,Vitamine_K1_µg_100g,,1.4,µg,"USDA FoodData Central (SR Legacy) — Cheese, swiss",,"Emmental de Savoie ; proxy ""swiss cheese"" (l'emmental est le fromage à trous par excellence, catégorie ""swiss"" chez l'USDA).",Moyen,2026-08-04
12099,Emmental de Savoie ou emmenthal de Savoie,Vitamine_B9_µg_100g,,10.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, swiss",,"Emmental de Savoie ; proxy ""swiss cheese"" (l'emmental est le fromage à trous par excellence, catégorie ""swiss"" chez l'USDA).",Moyen,2026-08-04
12099,Emmental de Savoie ou emmenthal de Savoie,Vitamine_D_µg_100g,,0.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, swiss",,"Emmental de Savoie ; proxy ""swiss cheese"" (l'emmental est le fromage à trous par excellence, catégorie ""swiss"" chez l'USDA).",Moyen,2026-08-04
12099,Emmental de Savoie ou emmenthal de Savoie,Vitamine_B12_µg_100g,,3.06,µg,"USDA FoodData Central (SR Legacy) — Cheese, swiss",,"Emmental de Savoie ; proxy ""swiss cheese"" (l'emmental est le fromage à trous par excellence, catégorie ""swiss"" chez l'USDA).",Moyen,2026-08-04
12099,Emmental de Savoie ou emmenthal de Savoie,Sélénium_µg_100g,,30.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, swiss",,"Emmental de Savoie ; proxy ""swiss cheese"" (l'emmental est le fromage à trous par excellence, catégorie ""swiss"" chez l'USDA).",Moyen,2026-08-04
12099,Emmental de Savoie ou emmenthal de Savoie,Beta-Carotène_µg_100g,,61.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, swiss",,"Emmental de Savoie ; proxy ""swiss cheese"" (l'emmental est le fromage à trous par excellence, catégorie ""swiss"" chez l'USDA).",Moyen,2026-08-04
12115,Emmental ou emmenthal,Vitamine_E_mg_100g,,0.6,mg,"USDA FoodData Central (SR Legacy) — Cheese, swiss",,"Correspondance de type : emmental = ""swiss cheese"".",Élevé,2026-08-04
12118,"Emmental ou emmenthal, râpé",Vitamine_E_mg_100g,,0.6,mg,"USDA FoodData Central (SR Legacy) — Cheese, swiss",,Emmental râpé ; même correspondance (le râpage ne change pas la composition).,Élevé,2026-08-04
12118,"Emmental ou emmenthal, râpé",Vitamine_B9_µg_100g,,10.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, swiss",,Emmental râpé ; même correspondance (le râpage ne change pas la composition).,Élevé,2026-08-04
12038,Époisses,Vitamine_E_mg_100g,,0.23,mg,"USDA FoodData Central (SR Legacy) — Cheese, limburger",,Époisses (pâte molle croûte lavée très affinée) ; proxy limburger.,Moyen,2026-08-04
12038,Époisses,Vitamine_B9_µg_100g,,58.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, limburger",,Époisses (pâte molle croûte lavée très affinée) ; proxy limburger.,Moyen,2026-08-04
12038,Époisses,Beta-Carotène_µg_100g,,15.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, limburger",,Époisses (pâte molle croûte lavée très affinée) ; proxy limburger.,Moyen,2026-08-04
12066,"Feta, au lait de brebis 70% minimum et lait de chèvre 30% maximum",Vitamine_E_mg_100g,,0.18,mg,"USDA FoodData Central (SR Legacy) — Cheese, feta",,Correspondance exacte de type : feta au lait de brebis/chèvre (composition proche de la feta traditionnelle grecque référencée par l'USDA).,Élevé,2026-08-04
12066,"Feta, au lait de brebis 70% minimum et lait de chèvre 30% maximum",Beta-Carotène_µg_100g,,3.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, feta",,Correspondance exacte de type : feta au lait de brebis/chèvre (composition proche de la feta traditionnelle grecque référencée par l'USDA).,Élevé,2026-08-04
12121,Fontina,Vitamine_E_mg_100g,,0.27,mg,"USDA FoodData Central (SR Legacy) — Cheese, fontina",,Correspondance exacte : fontina.,Élevé,2026-08-04
12121,Fontina,Sélénium_µg_100g,,14.5,µg,"USDA FoodData Central (SR Legacy) — Cheese, fontina",,Correspondance exacte : fontina.,Élevé,2026-08-04
12522,Fourme d'Ambert,Vitamine_E_mg_100g,,0.25,mg,"USDA FoodData Central (SR Legacy) — Cheese, blue",,"Fourme d'Ambert ; correspondance de type ""blue cheese"".",Élevé,2026-08-04
12522,Fourme d'Ambert,Vitamine_B9_µg_100g,,36.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, blue",,"Fourme d'Ambert ; correspondance de type ""blue cheese"".",Élevé,2026-08-04
12519,Fourme de Montbrison,Vitamine_E_mg_100g,,0.25,mg,"USDA FoodData Central (SR Legacy) — Cheese, blue",,Fourme de Montbrison ; même correspondance.,Élevé,2026-08-04
12519,Fourme de Montbrison,Vitamine_K1_µg_100g,,2.4,µg,"USDA FoodData Central (SR Legacy) — Cheese, blue",,Fourme de Montbrison ; même correspondance.,Élevé,2026-08-04
12519,Fourme de Montbrison,Vitamine_B9_µg_100g,,36.0,µg,"USDA FoodData Central (SR Legacy) — Cheese, blue",,Fourme de Montbrison ; même correspondance.,Élevé,2026-08-04
12519,Fourme de Montbrison,Vitamine_D_µg_100g,,0.5,µg,"USDA FoodData Central (SR Legacy) — Cheese, blue",,Fourme de Montbrison ; même correspondance.,Élevé,2026-08-04
12519,Fourme de Montbrison,Vitamine_B12_µg_100g,,1.22,µg,"USDA FoodData Central (SR Legacy) — Cheese, blue",,Fourme de Montbrison ; même correspondance.,Élevé,2026-08-04
